,school,date,count,school_year
689,UF,2012-09-05,0,2012-2013
690,UF,2012-09-06,1,2012-2013
691,UF,2012-09-07,0,2012-2013
692,UF,2012-09-10,0,2012-2013
693,UF,2012-09-11,0,2012-2013
694,UF,2012-09-12,0,2012-2013
695,UF,2012-09-13,0,2012-2013
696,UF,2012-09-14,0,2012-2013
697,UF,2012-09-17,1,2012-2013
698,UF,2012-09-18,0,2012-2013
699,UF,2012-09-19,0,2012-2013
700,UF,2012-09-20,0,2012-2013
701,UF,2012-09-21,0,2012-2013
702,UF,2012-09-24,1,2012-2013
703,UF,2012-09-25,0,2012-2013
704,UF,2012-09-26,1,2012-2013
705,UF,2012-09-27,0,2012-2013
706,UF,2012-09-28,0,2012-2013
707,UF,2012-10-01,0,2012-2013
708,UF,2012-10-02,0,2012-2013
709,UF,2012-10-03,0,2012-2013
710,UF,2012-10-04,0,2012-2013
711,UF,2012-10-05,0,2012-2013
712,UF,2012-10-08,0,2012-2013
713,UF,2012-10-09,0,2012-2013
714,UF,2012-10-10,1,2012-2013
715,UF,2012-10-11,1,2012-2013
716,UF,2012-10-12,0,2012-2013
717,UF,2012-10-15,0,2012-2013
718,UF,2012-10-16,1,2012-2013
719,UF,2012-10-17,1,2012-2013
720,UF,2012-10-18,0,2012-2013
721,UF,2012-10-19,0,2012-2013
722,UF,2012-10-22,0,2012-2013
723,UF,2012-10-23,0,2012-2013
724,UF,2012-10-24,0,2012-2013
725,UF,2012-10-25,0,2012-2013
726,UF,2012-10-26,0,2012-2013
727,UF,2012-10-29,0,2012-2013
728,UF,2012-10-30,0,2012-2013
729,UF,2012-10-31,1,2012-2013
730,UF,2012-11-01,1,2012-2013
731,UF,2012-11-02,0,2012-2013
732,UF,2012-11-05,1,2012-2013
733,UF,2012-11-06,1,2012-2013
734,UF,2012-11-07,1,2012-2013
735,UF,2012-11-08,0,2012-2013
736,UF,2012-11-09,0,2012-2013
737,UF,2012-11-13,1,2012-2013
738,UF,2012-11-14,1,2012-2013
739,UF,2012-11-15,1,2012-2013
740,UF,2012-11-16,1,2012-2013
741,UF,2012-11-19,0,2012-2013
742,UF,2012-11-20,1,2012-2013
743,UF,2012-11-26,1,2012-2013
744,UF,2012-11-27,0,2012-2013
745,UF,2012-11-28,0,2012-2013
746,UF,2012-11-29,0,2012-2013
747,UF,2012-11-30,1,2012-2013
748,UF,2012-12-03,0,2012-2013
749,UF,2012-12-04,0,2012-2013
750,UF,2012-12-05,0,2012-2013
751,UF,2013-01-07,0,2012-2013
752,UF,2013-01-08,0,2012-2013
753,UF,2013-01-09,0,2012-2013
754,UF,2013-01-10,0,2012-2013
755,UF,2013-01-11,1,2012-2013
756,UF,2013-01-14,0,2012-2013
757,UF,2013-01-15,1,2012-2013
758,UF,2013-01-16,0,2012-2013
759,UF,2013-01-17,0,2012-2013
760,UF,2013-01-18,0,2012-2013
761,UF,2013-01-22,1,2012-2013
762,UF,2013-01-23,1,2012-2013
763,UF,2013-01-24,0,2012-2013
764,UF,2013-01-25,0,2012-2013
765,UF,2013-01-28,0,2012-2013
766,UF,2013-01-29,0,2012-2013
767,UF,2013-01-30,1,2012-2013
768,UF,2013-01-31,1,2012-2013
769,UF,2013-02-01,1,2012-2013
770,UF,2013-02-04,0,2012-2013
771,UF,2013-02-05,1,2012-2013
772,UF,2013-02-06,0,2012-2013
773,UF,2013-02-07,0,2012-2013
774,UF,2013-02-08,1,2012-2013
775,UF,2013-02-11,0,2012-2013
776,UF,2013-02-12,1,2012-2013
777,UF,2013-02-13,1,2012-2013
778,UF,2013-02-14,0,2012-2013
779,UF,2013-02-15,0,2012-2013
780,UF,2013-02-18,1,2012-2013
781,UF,2013-02-19,0,2012-2013
782,UF,2013-02-20,0,2012-2013
783,UF,2013-02-21,1,2012-2013
784,UF,2013-02-22,0,2012-2013
785,UF,2013-02-25,1,2012-2013
786,UF,2013-02-26,1,2012-2013
787,UF,2013-02-27,1,2012-2013
788,UF,2013-02-28,0,2012-2013
789,UF,2013-03-01,0,2012-2013
790,UF,2013-03-11,0,2012-2013
791,UF,2013-03-12,0,2012-2013
792,UF,2013-03-13,1,2012-2013
793,UF,2013-03-14,1,2012-2013
794,UF,2013-03-15,1,2012-2013
795,UF,2013-03-18,0,2012-2013
796,UF,2013-03-19,0,2012-2013
797,UF,2013-03-20,0,2012-2013
798,UF,2013-03-21,0,2012-2013
799,UF,2013-03-22,0,2012-2013
800,UF,2013-03-25,0,2012-2013
801,UF,2013-03-26,0,2012-2013
802,UF,2013-03-27,0,2012-2013
803,UF,2013-03-28,1,2012-2013
804,UF,2013-03-29,0,2012-2013
805,UF,2013-04-01,1,2012-2013
806,UF,2013-04-02,1,2012-2013
807,UF,2013-04-03,1,2012-2013
808,UF,2013-04-04,1,2012-2013
809,UF,2013-04-05,0,2012-2013
810,UF,2013-04-08,1,2012-2013
811,UF,2013-04-09,0,2012-2013
812,UF,2013-04-10,1,2012-2013
813,UF,2013-04-11,1,2012-2013
814,UF,2013-04-12,1,2012-2013
815,UF,2013-04-15,1,2012-2013
816,UF,2013-04-16,1,2012-2013
817,UF,2013-04-17,0,2012-2013
818,UF,2013-04-18,0,2012-2013
819,UF,2013-04-19,1,2012-2013
820,UF,2013-04-22,0,2012-2013
821,UF,2013-04-23,0,2012-2013
822,UF,2013-04-24,0,2012-2013
823,UF,2013-05-14,0,2012-2013
824,UF,2013-05-16,0,2012-2013
825,UF,2013-05-21,0,2012-2013
826,UF,2013-05-23,0,2012-2013
827,UF,2013-05-28,0,2012-2013
828,UF,2013-05-30,0,2012-2013
829,UF,2013-06-04,0,2012-2013
830,UF,2013-06-06,0,2012-2013
831,UF,2013-06-11,0,2012-2013
832,UF,2013-06-13,0,2012-2013
833,UF,2013-06-18,0,2012-2013
834,UF,2013-06-20,0,2012-2013
835,UF,2013-07-02,0,2012-2013
836,UF,2013-07-11,1,2012-2013
837,UF,2013-07-13,1,2012-2013
838,UF,2013-07-16,0,2012-2013
839,UF,2013-07-18,0,2012-2013
840,UF,2013-07-25,0,2012-2013
841,UF,2013-07-30,1,2012-2013
842,UF,2013-08-01,0,2013-2014
843,UF,2013-08-06,0,2013-2014
844,UF,2013-08-08,0,2013-2014
845,UF,2013-08-14,0,2013-2014
846,UF,2013-08-21,1,2013-2014
847,UF,2013-08-22,1,2013-2014
848,UF,2013-09-03,1,2013-2014
849,UF,2013-09-04,1,2013-2014
850,UF,2013-09-05,1,2013-2014
851,UF,2013-09-06,1,2013-2014
852,UF,2013-09-09,1,2013-2014
853,UF,2013-09-10,1,2013-2014
854,UF,2013-09-11,1,2013-2014
855,UF,2013-09-12,1,2013-2014
856,UF,2013-09-13,1,2013-2014
857,UF,2013-09-16,1,2013-2014
858,UF,2013-09-17,1,2013-2014
859,UF,2013-09-18,1,2013-2014
860,UF,2013-09-19,1,2013-2014
861,UF,2013-09-20,1,2013-2014
862,UF,2013-09-23,1,2013-2014
863,UF,2013-09-24,1,2013-2014
864,UF,2013-09-25,1,2013-2014
865,UF,2013-09-26,0,2013-2014
866,UF,2013-09-27,0,2013-2014
867,UF,2013-09-30,1,2013-2014
868,UF,2013-10-01,1,2013-2014
869,UF,2013-10-02,1,2013-2014
870,UF,2013-10-03,1,2013-2014
871,UF,2013-10-04,1,2013-2014
872,UF,2013-10-07,1,2013-2014
873,UF,2013-10-08,1,2013-2014
874,UF,2013-10-09,1,2013-2014
875,UF,2013-10-10,1,2013-2014
876,UF,2013-10-11,1,2013-2014
877,UF,2013-10-14,1,2013-2014
878,UF,2013-10-15,0,2013-2014
879,UF,2013-10-16,0,2013-2014
880,UF,2013-10-17,1,2013-2014
881,UF,2013-10-18,1,2013-2014
882,UF,2013-10-21,0,2013-2014
883,UF,2013-10-22,1,2013-2014
884,UF,2013-10-23,1,2013-2014
885,UF,2013-10-24,1,2013-2014
886,UF,2013-10-25,1,2013-2014
887,UF,2013-10-28,1,2013-2014
888,UF,2013-10-29,1,2013-2014
889,UF,2013-10-30,1,2013-2014
890,UF,2013-10-31,1,2013-2014
891,UF,2013-11-01,1,2013-2014
892,UF,2013-11-04,0,2013-2014
893,UF,2013-11-05,1,2013-2014
894,UF,2013-11-06,1,2013-2014
895,UF,2013-11-07,1,2013-2014
896,UF,2013-11-08,1,2013-2014
897,UF,2013-11-12,0,2013-2014
898,UF,2013-11-13,1,2013-2014
899,UF,2013-11-14,1,2013-2014
900,UF,2013-11-15,1,2013-2014
901,UF,2013-11-18,0,2013-2014
902,UF,2013-11-19,0,2013-2014
903,UF,2013-11-20,1,2013-2014
904,UF,2013-11-21,1,2013-2014
905,UF,2013-11-22,1,2013-2014
906,UF,2013-11-25,0,2013-2014
907,UF,2013-11-26,1,2013-2014
908,UF,2013-12-02,0,2013-2014
909,UF,2013-12-03,1,2013-2014
910,UF,2013-12-04,1,2013-2014
911,UF,2014-01-06,0,2013-2014
912,UF,2014-01-07,0,2013-2014
913,UF,2014-01-08,0,2013-2014
914,UF,2014-01-09,1,2013-2014
915,UF,2014-01-10,0,2013-2014
916,UF,2014-01-13,0,2013-2014
917,UF,2014-01-14,0,2013-2014
918,UF,2014-01-15,0,2013-2014
919,UF,2014-01-16,0,2013-2014
920,UF,2014-01-17,1,2013-2014
921,UF,2014-01-21,0,2013-2014
922,UF,2014-01-22,0,2013-2014
923,UF,2014-01-23,1,2013-2014
924,UF,2014-01-24,1,2013-2014
925,UF,2014-01-27,1,2013-2014
926,UF,2014-01-29,1,2013-2014
927,UF,2014-01-30,1,2013-2014
928,UF,2014-01-31,0,2013-2014
929,UF,2014-02-03,1,2013-2014
930,UF,2014-02-04,0,2013-2014
931,UF,2014-02-05,0,2013-2014
932,UF,2014-02-06,1,2013-2014
933,UF,2014-02-07,1,2013-2014
934,UF,2014-02-10,1,2013-2014
935,UF,2014-02-11,0,2013-2014
936,UF,2014-02-12,0,2013-2014
937,UF,2014-02-13,0,2013-2014
938,UF,2014-02-14,0,2013-2014
939,UF,2014-02-17,1,2013-2014
940,UF,2014-02-18,1,2013-2014
941,UF,2014-02-19,0,2013-2014
942,UF,2014-02-20,1,2013-2014
943,UF,2014-02-21,1,2013-2014
944,UF,2014-02-24,1,2013-2014
945,UF,2014-02-25,1,2013-2014
946,UF,2014-02-26,1,2013-2014
947,UF,2014-02-27,1,2013-2014
948,UF,2014-02-28,0,2013-2014
949,UF,2014-03-10,0,2013-2014
950,UF,2014-03-11,0,2013-2014
951,UF,2014-03-12,0,2013-2014
952,UF,2014-03-13,0,2013-2014
953,UF,2014-03-14,1,2013-2014
954,UF,2014-03-17,1,2013-2014
955,UF,2014-03-18,1,2013-2014
956,UF,2014-03-19,1,2013-2014
957,UF,2014-03-20,0,2013-2014
958,UF,2014-03-21,0,2013-2014
959,UF,2014-03-24,0,2013-2014
960,UF,2014-03-25,0,2013-2014
961,UF,2014-03-27,0,2013-2014
962,UF,2014-03-28,0,2013-2014
963,UF,2014-03-31,0,2013-2014
964,UF,2014-04-01,0,2013-2014
965,UF,2014-04-02,1,2013-2014
966,UF,2014-04-03,0,2013-2014
967,UF,2014-04-04,1,2013-2014
968,UF,2014-04-07,1,2013-2014
969,UF,2014-04-08,1,2013-2014
970,UF,2014-04-09,1,2013-2014
971,UF,2014-04-10,1,2013-2014
972,UF,2014-04-11,1,2013-2014
973,UF,2014-04-14,1,2013-2014
974,UF,2014-04-15,1,2013-2014
975,UF,2014-04-16,0,2013-2014
976,UF,2014-04-17,0,2013-2014
977,UF,2014-04-18,0,2013-2014
978,UF,2014-04-21,0,2013-2014
979,UF,2014-04-22,0,2013-2014
980,UF,2014-04-23,1,2013-2014
981,UF,2014-05-13,0,2013-2014
982,UF,2014-05-15,0,2013-2014
983,UF,2014-05-20,0,2013-2014
984,UF,2014-05-22,0,2013-2014
985,UF,2014-05-27,0,2013-2014
986,UF,2014-05-29,0,2013-2014
987,UF,2014-06-03,0,2013-2014
988,UF,2014-06-05,0,2013-2014
989,UF,2014-06-10,0,2013-2014
990,UF,2014-06-12,0,2013-2014
991,UF,2014-06-17,0,2013-2014
992,UF,2014-06-19,0,2013-2014
993,UF,2014-07-01,0,2013-2014
994,UF,2014-07-03,0,2013-2014
995,UF,2014-07-08,0,2013-2014
996,UF,2014-07-15,0,2013-2014
997,UF,2014-07-17,0,2013-2014
998,UF,2014-07-22,0,2013-2014
999,UF,2014-07-24,0,2013-2014
1000,UF,2014-07-29,1,2013-2014
1001,UF,2014-07-31,0,2013-2014
1002,UF,2014-08-05,0,2014-2015
1003,UF,2014-08-07,0,2014-2015
1004,UF,2014-08-18,1,2014-2015
1005,UF,2014-08-25,0,2014-2015
1006,UF,2014-08-26,1,2014-2015
1007,UF,2014-08-27,0,2014-2015
1008,UF,2014-08-28,0,2014-2015
1009,UF,2014-08-29,0,2014-2015
1010,UF,2014-09-02,0,2014-2015
1011,UF,2014-09-03,0,2014-2015
1012,UF,2014-09-04,0,2014-2015
1013,UF,2014-09-05,1,2014-2015
1014,UF,2014-09-08,0,2014-2015
1015,UF,2014-09-09,0,2014-2015
1016,UF,2014-09-10,0,2014-2015
1017,UF,2014-09-11,0,2014-2015
1018,UF,2014-09-12,0,2014-2015
1019,UF,2014-09-15,0,2014-2015
1020,UF,2014-09-16,0,2014-2015
1021,UF,2014-09-17,0,2014-2015
1022,UF,2014-09-18,0,2014-2015
1023,UF,2014-09-19,0,2014-2015
1024,UF,2014-09-22,1,2014-2015
1025,UF,2014-09-23,0,2014-2015
1026,UF,2014-09-24,0,2014-2015
1027,UF,2014-09-25,1,2014-2015
1028,UF,2014-09-26,0,2014-2015
1029,UF,2014-09-29,0,2014-2015
1030,UF,2014-09-30,0,2014-2015
1031,UF,2014-10-01,0,2014-2015
1032,UF,2014-10-02,0,2014-2015
1033,UF,2014-10-03,0,2014-2015
1034,UF,2014-10-06,0,2014-2015
1035,UF,2014-10-07,0,2014-2015
1036,UF,2014-10-08,1,2014-2015
1037,UF,2014-10-09,0,2014-2015
1038,UF,2014-10-10,0,2014-2015
1039,UF,2014-10-13,0,2014-2015
1040,UF,2014-10-14,0,2014-2015
1041,UF,2014-10-16,0,2014-2015
1042,UF,2014-10-17,0,2014-2015
1043,UF,2014-10-20,0,2014-2015
1044,UF,2014-10-21,0,2014-2015
1045,UF,2014-10-22,0,2014-2015
1046,UF,2014-10-23,0,2014-2015
1047,UF,2014-10-24,0,2014-2015
1048,UF,2014-10-27,0,2014-2015
1049,UF,2014-10-28,0,2014-2015
1050,UF,2014-10-29,0,2014-2015
1051,UF,2014-10-30,0,2014-2015
1052,UF,2014-10-31,1,2014-2015
1053,UF,2014-11-03,0,2014-2015
1054,UF,2014-11-04,0,2014-2015
1055,UF,2014-11-05,0,2014-2015
1056,UF,2014-11-06,0,2014-2015
1057,UF,2014-11-07,1,2014-2015
1058,UF,2014-11-10,0,2014-2015
1059,UF,2014-11-12,1,2014-2015
1060,UF,2014-11-13,0,2014-2015
1061,UF,2014-11-14,0,2014-2015
1062,UF,2014-11-17,0,2014-2015
1063,UF,2014-11-18,0,2014-2015
1064,UF,2014-11-19,1,2014-2015
1065,UF,2014-11-20,0,2014-2015
1066,UF,2014-11-21,0,2014-2015
1067,UF,2014-11-24,1,2014-2015
1068,UF,2014-11-25,0,2014-2015
1069,UF,2014-12-01,0,2014-2015
1070,UF,2014-12-02,0,2014-2015
1071,UF,2014-12-03,1,2014-2015
1072,UF,2014-12-04,0,2014-2015
1073,UF,2014-12-05,0,2014-2015
1074,UF,2014-12-08,0,2014-2015
1075,UF,2014-12-10,1,2014-2015
1076,UF,2015-01-06,0,2014-2015
1077,UF,2015-01-07,0,2014-2015
1078,UF,2015-01-08,0,2014-2015
1079,UF,2015-01-09,0,2014-2015
1080,UF,2015-01-12,0,2014-2015
1081,UF,2015-01-13,0,2014-2015
1082,UF,2015-01-14,0,2014-2015
1083,UF,2015-01-15,0,2014-2015
1084,UF,2015-01-16,0,2014-2015
1085,UF,2015-01-20,0,2014-2015
1086,UF,2015-01-21,0,2014-2015
1087,UF,2015-01-22,0,2014-2015
1088,UF,2015-01-23,0,2014-2015
1089,UF,2015-01-26,1,2014-2015
1090,UF,2015-01-27,0,2014-2015
1091,UF,2015-01-28,0,2014-2015
1092,UF,2015-01-29,0,2014-2015
1093,UF,2015-01-30,0,2014-2015
1094,UF,2015-02-02,0,2014-2015
1095,UF,2015-02-03,0,2014-2015
1096,UF,2015-02-04,0,2014-2015
1097,UF,2015-02-05,1,2014-2015
1098,UF,2015-02-06,0,2014-2015
1099,UF,2015-02-09,0,2014-2015
1100,UF,2015-02-10,0,2014-2015
1101,UF,2015-02-11,0,2014-2015
1102,UF,2015-02-12,1,2014-2015
1103,UF,2015-02-13,0,2014-2015
1104,UF,2015-02-16,0,2014-2015
1105,UF,2015-02-17,0,2014-2015
1106,UF,2015-02-18,0,2014-2015
1107,UF,2015-02-19,0,2014-2015
1108,UF,2015-02-20,0,2014-2015
1109,UF,2015-02-23,0,2014-2015
1110,UF,2015-02-24,1,2014-2015
1111,UF,2015-02-25,0,2014-2015
1112,UF,2015-02-26,0,2014-2015
1113,UF,2015-02-27,0,2014-2015
1114,UF,2015-03-09,0,2014-2015
1115,UF,2015-03-10,0,2014-2015
1116,UF,2015-03-11,1,2014-2015
1117,UF,2015-03-12,0,2014-2015
1118,UF,2015-03-13,0,2014-2015
1119,UF,2015-03-16,1,2014-2015
1120,UF,2015-03-17,0,2014-2015
1121,UF,2015-03-18,0,2014-2015
1122,UF,2015-03-19,0,2014-2015
1123,UF,2015-03-20,0,2014-2015
1124,UF,2015-03-23,0,2014-2015
1125,UF,2015-03-24,0,2014-2015
1126,UF,2015-03-25,0,2014-2015
1127,UF,2015-03-26,0,2014-2015
1128,UF,2015-03-27,0,2014-2015
1129,UF,2015-03-31,0,2014-2015
1130,UF,2015-04-01,0,2014-2015
1131,UF,2015-04-02,1,2014-2015
1132,UF,2015-04-03,0,2014-2015
1133,UF,2015-04-06,0,2014-2015
1134,UF,2015-04-07,0,2014-2015
1135,UF,2015-04-08,0,2014-2015
1136,UF,2015-04-09,0,2014-2015
1137,UF,2015-04-10,0,2014-2015
1138,UF,2015-04-13,0,2014-2015
1139,UF,2015-04-14,0,2014-2015
1140,UF,2015-04-15,0,2014-2015
1141,UF,2015-04-16,1,2014-2015
1142,UF,2015-04-17,0,2014-2015
1143,UF,2015-04-20,0,2014-2015
1144,UF,2015-04-21,0,2014-2015
1145,UF,2015-04-22,0,2014-2015
1146,UF,2015-05-12,0,2014-2015
1147,UF,2015-05-14,0,2014-2015
1148,UF,2015-05-19,0,2014-2015
1149,UF,2015-05-21,0,2014-2015
1150,UF,2015-05-26,0,2014-2015
1151,UF,2015-05-28,0,2014-2015
1152,UF,2015-06-02,0,2014-2015
1153,UF,2015-06-04,0,2014-2015
1154,UF,2015-06-09,0,2014-2015
1155,UF,2015-06-11,0,2014-2015
1156,UF,2015-06-16,0,2014-2015
1157,UF,2015-06-18,0,2014-2015
1158,UF,2015-06-30,0,2014-2015
1159,UF,2015-07-02,0,2014-2015
1160,UF,2015-07-07,0,2014-2015
1161,UF,2015-07-09,0,2014-2015
1162,UF,2015-07-14,0,2014-2015
1163,UF,2015-07-16,0,2014-2015
1164,UF,2015-07-21,0,2014-2015
1165,UF,2015-07-23,0,2014-2015
1166,UF,2015-07-28,0,2014-2015
1167,UF,2015-07-30,0,2014-2015
1168,UF,2015-08-04,0,2015-2016
1169,UF,2015-08-06,0,2015-2016
1170,UF,2015-08-17,1,2015-2016
1171,UF,2015-08-24,0,2015-2016
1172,UF,2015-08-25,0,2015-2016
1173,UF,2015-08-26,0,2015-2016
1174,UF,2015-08-27,0,2015-2016
1175,UF,2015-08-28,0,2015-2016
1176,UF,2015-08-31,0,2015-2016
1177,UF,2015-09-01,0,2015-2016
1178,UF,2015-09-02,0,2015-2016
1179,UF,2015-09-03,0,2015-2016
1180,UF,2015-09-04,0,2015-2016
1181,UF,2015-09-08,0,2015-2016
1182,UF,2015-09-09,0,2015-2016
1183,UF,2015-09-10,0,2015-2016
1184,UF,2015-09-11,0,2015-2016
1185,UF,2015-09-14,1,2015-2016
1186,UF,2015-09-15,0,2015-2016
1187,UF,2015-09-16,0,2015-2016
1188,UF,2015-09-17,0,2015-2016
1189,UF,2015-09-18,0,2015-2016
1190,UF,2015-09-21,0,2015-2016
1191,UF,2015-09-22,0,2015-2016
1192,UF,2015-09-23,0,2015-2016
1193,UF,2015-09-24,0,2015-2016
1194,UF,2015-09-25,0,2015-2016
1195,UF,2015-09-28,0,2015-2016
1196,UF,2015-09-29,0,2015-2016
1197,UF,2015-09-30,0,2015-2016
1198,UF,2015-10-01,0,2015-2016
1199,UF,2015-10-02,0,2015-2016
1200,UF,2015-10-04,0,2015-2016
1201,UF,2015-10-05,0,2015-2016
1202,UF,2015-10-06,0,2015-2016
1203,UF,2015-10-07,0,2015-2016
1204,UF,2015-10-08,0,2015-2016
1205,UF,2015-10-09,0,2015-2016
1206,UF,2015-10-12,0,2015-2016
1207,UF,2015-10-13,1,2015-2016
1208,UF,2015-10-15,0,2015-2016
1209,UF,2015-10-16,1,2015-2016
1210,UF,2015-10-19,0,2015-2016
1211,UF,2015-10-20,0,2015-2016
1212,UF,2015-10-21,0,2015-2016
1213,UF,2015-10-22,1,2015-2016
1214,UF,2015-10-23,0,2015-2016
1215,UF,2015-10-26,0,2015-2016
1216,UF,2015-10-27,0,2015-2016
1217,UF,2015-10-28,0,2015-2016
1218,UF,2015-10-29,0,2015-2016
1219,UF,2015-10-30,0,2015-2016
1220,UF,2015-11-02,0,2015-2016
1221,UF,2015-11-03,0,2015-2016
1222,UF,2015-11-04,0,2015-2016
1223,UF,2015-11-05,0,2015-2016
1224,UF,2015-11-06,0,2015-2016
1225,UF,2015-11-09,0,2015-2016
1226,UF,2015-11-10,0,2015-2016
1227,UF,2015-11-12,0,2015-2016
1228,UF,2015-11-13,0,2015-2016
1229,UF,2015-11-16,0,2015-2016
1230,UF,2015-11-17,0,2015-2016
1231,UF,2015-11-18,0,2015-2016
1232,UF,2015-11-19,0,2015-2016
1233,UF,2015-11-20,0,2015-2016
1234,UF,2015-11-23,0,2015-2016
1235,UF,2015-11-24,0,2015-2016
1236,UF,2015-11-30,0,2015-2016
1237,UF,2015-12-01,0,2015-2016
1238,UF,2015-12-02,0,2015-2016
1239,UF,2015-12-03,0,2015-2016
1240,UF,2015-12-04,0,2015-2016
1241,UF,2015-12-07,1,2015-2016
1242,UF,2015-12-08,0,2015-2016
1243,UF,2015-12-09,0,2015-2016
1244,UF,2016-01-05,0,2015-2016
1245,UF,2016-01-06,0,2015-2016
1246,UF,2016-01-07,0,2015-2016
1247,UF,2016-01-08,0,2015-2016
1248,UF,2016-01-11,0,2015-2016
1249,UF,2016-01-12,0,2015-2016
1250,UF,2016-01-13,0,2015-2016
1251,UF,2016-01-14,0,2015-2016
1252,UF,2016-01-15,0,2015-2016
1253,UF,2016-01-19,0,2015-2016
1254,UF,2016-01-20,0,2015-2016
1255,UF,2016-01-21,0,2015-2016
1256,UF,2016-01-22,0,2015-2016
1257,UF,2016-01-25,0,2015-2016
1258,UF,2016-01-26,0,2015-2016
1259,UF,2016-01-27,0,2015-2016
1260,UF,2016-01-28,0,2015-2016
1261,UF,2016-01-29,0,2015-2016
1262,UF,2016-02-01,0,2015-2016
1263,UF,2016-02-02,0,2015-2016
1264,UF,2016-02-03,0,2015-2016
1265,UF,2016-02-04,0,2015-2016
1266,UF,2016-02-05,0,2015-2016
1267,UF,2016-02-08,0,2015-2016
1268,UF,2016-02-09,0,2015-2016
1269,UF,2016-02-10,0,2015-2016
1270,UF,2016-02-11,0,2015-2016
1271,UF,2016-02-12,0,2015-2016
1272,UF,2016-02-15,0,2015-2016
1273,UF,2016-02-16,0,2015-2016
1274,UF,2016-02-17,0,2015-2016
1275,UF,2016-02-18,0,2015-2016
1276,UF,2016-02-19,1,2015-2016
1277,UF,2016-02-22,0,2015-2016
1278,UF,2016-02-23,0,2015-2016
1279,UF,2016-02-24,0,2015-2016
1280,UF,2016-02-25,0,2015-2016
1281,UF,2016-02-26,0,2015-2016
1282,UF,2016-03-07,0,2015-2016
1283,UF,2016-03-08,0,2015-2016
1284,UF,2016-03-09,0,2015-2016
1285,UF,2016-03-10,0,2015-2016
1286,UF,2016-03-11,0,2015-2016
1287,UF,2016-03-14,0,2015-2016
1288,UF,2016-03-15,0,2015-2016
1289,UF,2016-03-16,0,2015-2016
1290,UF,2016-03-17,1,2015-2016
1291,UF,2016-03-18,0,2015-2016
1292,UF,2016-03-21,0,2015-2016
1293,UF,2016-03-22,1,2015-2016
1294,UF,2016-03-23,0,2015-2016
1295,UF,2016-03-24,0,2015-2016
1296,UF,2016-03-25,0,2015-2016
1297,UF,2016-03-28,1,2015-2016
1298,UF,2016-03-29,1,2015-2016
1299,UF,2016-03-30,0,2015-2016
1300,UF,2016-03-31,0,2015-2016
1301,UF,2016-04-01,0,2015-2016
1302,UF,2016-04-04,0,2015-2016
1303,UF,2016-04-05,0,2015-2016
1304,UF,2016-04-06,0,2015-2016
1305,UF,2016-04-07,0,2015-2016
1306,UF,2016-04-08,0,2015-2016
1307,UF,2016-04-11,0,2015-2016
1308,UF,2016-04-12,0,2015-2016
1309,UF,2016-04-13,0,2015-2016
1310,UF,2016-04-14,0,2015-2016
1311,UF,2016-04-15,0,2015-2016
1312,UF,2016-04-18,0,2015-2016
1313,UF,2016-04-19,0,2015-2016
1314,UF,2016-04-20,0,2015-2016
1315,UF,2016-05-10,0,2015-2016
1316,UF,2016-05-12,0,2015-2016
1317,UF,2016-05-17,0,2015-2016
1318,UF,2016-05-19,0,2015-2016
1319,UF,2016-05-24,0,2015-2016
1320,UF,2016-05-26,0,2015-2016
1321,UF,2016-05-31,0,2015-2016
1322,UF,2016-06-02,0,2015-2016
1323,UF,2016-06-07,0,2015-2016
1324,UF,2016-06-09,0,2015-2016
1325,UF,2016-06-14,0,2015-2016
1326,UF,2016-06-16,0,2015-2016
1327,UF,2016-06-28,0,2015-2016
1328,UF,2016-06-30,0,2015-2016
1329,UF,2016-07-05,0,2015-2016
1330,UF,2016-07-07,0,2015-2016
1331,UF,2016-07-12,0,2015-2016
1332,UF,2016-07-14,0,2015-2016
1333,UF,2016-07-19,0,2015-2016
1334,UF,2016-07-21,0,2015-2016
1335,UF,2016-07-26,0,2015-2016
1336,UF,2016-07-28,0,2015-2016
1337,UF,2016-08-02,0,2016-2017
1338,UF,2016-08-04,0,2016-2017
1339,UF,2016-08-15,0,2016-2017
1340,UF,2016-08-22,0,2016-2017
1341,UF,2016-08-23,0,2016-2017
1342,UF,2016-08-24,0,2016-2017
1343,UF,2016-08-25,1,2016-2017
1344,UF,2016-08-26,0,2016-2017
1345,UF,2016-08-29,0,2016-2017
1346,UF,2016-08-30,0,2016-2017
1347,UF,2016-08-31,0,2016-2017
1348,UF,2016-09-01,0,2016-2017
1349,UF,2016-09-02,0,2016-2017
1350,UF,2016-09-06,0,2016-2017
1351,UF,2016-09-07,0,2016-2017
1352,UF,2016-09-08,0,2016-2017
1353,UF,2016-09-09,0,2016-2017
1354,UF,2016-09-12,0,2016-2017
1355,UF,2016-09-13,0,2016-2017
1356,UF,2016-09-14,0,2016-2017
1357,UF,2016-09-15,0,2016-2017
1358,UF,2016-09-16,0,2016-2017
1359,UF,2016-09-19,0,2016-2017
1360,UF,2016-09-20,0,2016-2017
1361,UF,2016-09-21,0,2016-2017
1362,UF,2016-09-22,0,2016-2017
1363,UF,2016-09-23,0,2016-2017
1364,UF,2016-09-26,0,2016-2017
1365,UF,2016-09-27,0,2016-2017
1366,UF,2016-09-28,0,2016-2017
1367,UF,2016-09-29,0,2016-2017
1368,UF,2016-09-30,0,2016-2017
